"","lizard_id","position","species","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","temp","cort","first_non_na","Associative_Trial"
"873",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",22,"R",1,"",1,22,"R",1,1,"","Cold","Control",10,13
"874",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",22,"L",1,"",1,22,"C",1,1,"","Hot","Control",1,22
"875",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",22,"R",0,"",1,22,"L",1,1,"","Cold","CORT",1,22
"876",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",22,"C",1,"",1,22,"R",0,1,"","Cold","Control",1,22
"877",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",22,"C",1,"",1,22,"C",1,1,"","Hot","CORT",1,22
"878",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",22,"L",1,"",1,22,"R",NA,0,"","Hot","Control",1,22
"879",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",22,"R",1,"",1,22,"C",0,1,"","Cold","Control",1,22
"880",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",22,"C",0,"",1,22,"L",0,1,"","Hot","CORT",1,22
"881",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",22,"L",1,"",1,22,"C",0,1,"","Cold","Control",6,17
"882",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",22,"C",1,"",1,22,"L",0,1,"","Hot","Control",1,22
"883",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",22,"R",0,"",1,22,"R",0,1,"","Cold","CORT",1,22
"884",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",23,"C",1,"",1,23,"L",1,1,"","Cold","Control",8,16
"885",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",23,"R",1,"",1,23,"R",0,1,"","Hot","CORT",2,22
"886",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",23,"C",1,"",1,23,"C",1,1,"","Hot","Control",1,23
"887",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",23,"L",1,"",1,23,"L",0,1,"","Cold","CORT",1,23
"888",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",23,"L",1,"",1,23,"L",1,1,"","Cold","CORT",1,23
"889",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",23,"L",0,"",1,23,"R",0,1,"","Hot","Control",8,16
"890",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",23,"L",1,"",1,23,"C",0,1,"","Hot","CORT",1,23
"891",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",23,"R",0,"",1,23,"C",1,1,"","Cold","Control",1,23
"892",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",23,"L",1,"",1,23,"C",1,1,"","Cold","CORT",3,21
"893",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",23,"L",NA,"",0,23,"R",1,1,"","Hot","Control",10,14
"894",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",23,"C",1,"",1,23,"L",1,1,"","Hot","CORT",1,23
"895",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",23,"C",0,"",1,23,"R",1,1,"","Hot","Control",1,23
"896",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",23,"R",0,"",1,23,"L",0,1,"","Cold","CORT",1,23
"897",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",23,"L",0,"",1,23,"C",1,1,"","Cold","Control",1,23
"898",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",23,"C",1,"",1,23,"R",1,1,"","Hot","CORT",7,17
"899",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",23,"L",1,"",1,23,"L",1,1,"","Cold","CORT",1,23
"900",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",23,"R",1,"",1,23,"C",1,1,"","Hot","Control",1,23
"901",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",23,"L",0,"",1,23,"R",1,1,"","Cold","Control",1,23
"902",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",23,"C",1,"",1,23,"L",1,1,"","Hot","CORT",2,22
"903",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",23,"C",1,"",1,23,"C",1,1,"","Cold","CORT",8,16
"904",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",23,"R",1,"",1,23,"C",1,1,"","Cold","CORT",9,15
"905",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",23,"R",0,"",1,23,"L",1,1,"","Cold","Control",1,23
"906",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",23,"C",1,"",1,23,"R",0,1,"","Hot","Control",1,23
"907",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",23,"L",0,"",1,23,"C",1,1,"","Cold","Control",1,23
"908",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",23,"R",1,"",1,23,"L",1,1,"","Hot","CORT",1,23
"909",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",23,"C",0,"",1,23,"L",0,1,"","Cold","CORT",3,21
"910",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",23,"L",0,"",1,23,"R",1,1,"","Cold","Control",1,23
"911",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",23,"R",1,"",1,23,"C",1,1,"","Hot","Control",1,23
"912",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",23,"C",0,"",1,23,"L",0,1,"","Hot","CORT",5,19
"913",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",23,"R",0,"",1,23,"L",0,1,"","Hot","CORT",3,21
"914",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",23,"C",1,"",1,23,"R",1,1,"","Cold","Control",8,16
"915",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",23,"L",1,"",1,23,"C",1,1,"","Cold","CORT",9,15
"916",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",23,"L",0,"",1,23,"R",1,1,"","Hot","CORT",1,23
"917",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",23,"L",1,"",1,23,"L",0,1,"","Cold","Control",10,14
"918",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",23,"R",0,"",1,23,"C",1,1,"","Hot","Control",1,23
"919",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",23,"R",0,"",1,23,"R",0,1,"","Cold","CORT",1,23
"920",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",23,"C",1,"",1,23,"L",0,1,"","Cold","Control",1,23
"921",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",23,"C",1,"",1,23,"C",0,1,"","Hot","CORT",1,23
"922",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",23,"L",0,"",1,23,"R",0,0,"","Hot","Control",1,23
"923",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",23,"R",0,"",1,23,"C",0,1,"","Cold","Control",1,23
"924",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",23,"C",1,"",1,23,"L",0,1,"","Hot","CORT",1,23
"925",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",23,"L",1,"",1,23,"L",1,1,"","Cold","Control",6,18
"926",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",23,"C",1,"",1,23,"R",0,1,"","Hot","Control",1,23
"927",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",23,"R",0,"",1,23,"C",1,1,"","Cold","CORT",1,23
"928",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",24,"C",1,"",1,24,"L",1,1,"Frozen crickets","Cold","Control",8,17
"929",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",24,"L",1,"",1,24,"L",1,1,"Frozen crickets","Hot","CORT",2,23
"930",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",24,"R",0,"",1,24,"C",1,1,"Frozen crickets","Hot","Control",1,24
"931",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",24,"C",1,"",1,24,"R",1,1,"Frozen crickets","Cold","CORT",1,24
"932",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",24,"C",1,"",1,24,"R",0,1,"","Cold","CORT",1,24
"933",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",24,"L",0,"",1,24,"C",1,1,"","Hot","Control",8,17
"934",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",24,"R",1,"",1,24,"L",0,1,"","Hot","CORT",1,24
"935",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",24,"C",1,"",1,24,"C",1,1,"","Cold","Control",1,24
"936",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",24,"R",1,"",1,24,"L",1,1,"","Cold","CORT",3,22
"937",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",24,"C",1,"",1,24,"R",1,1,"","Hot","Control",10,15
"938",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",24,"L",0,"",1,24,"L",0,1,"","Hot","CORT",1,24
"939",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",24,"L",0,"",1,24,"L",1,1,"","Hot","Control",1,24
"940",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",24,"R",1,"",1,24,"R",0,1,"","Cold","CORT",1,24
"941",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",24,"C",0,"",1,24,"C",1,1,"","Cold","Control",1,24
"942",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",24,"L",0,"",1,24,"L",0,1,"","Hot","CORT",7,18
"943",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",24,"R",1,"",1,24,"R",1,1,"","Cold","CORT",1,24
"944",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",24,"C",NA,"",0,24,"C",0,1,"","Hot","Control",1,24
"945",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",24,"L",1,"",1,24,"L",0,1,"","Cold","Control",1,24
"946",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",24,"R",1,"",1,24,"R",0,1,"","Hot","CORT",2,23
"947",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",24,"C",1,"",1,24,"C",1,1,"","Cold","CORT",8,17
"948",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",24,"R",1,"",1,24,"R",0,1,"","Cold","CORT",9,16
"949",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",24,"R",0,"",1,24,"L",1,1,"","Cold","Control",1,24
"950",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",24,"R",0,"",1,24,"C",1,1,"","Hot","Control",1,24
"951",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",24,"C",1,"",1,24,"L",1,1,"","Cold","Control",1,24
"952",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",24,"L",1,"",1,24,"L",1,1,"","Hot","CORT",1,24
"953",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",24,"C",0,"",1,24,"L",1,1,"","Cold","CORT",3,22
"954",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",24,"L",1,"",1,24,"C",1,1,"","Cold","Control",1,24
"955",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",24,"R",1,"",1,24,"L",0,1,"","Hot","Control",1,24
"956",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",24,"R",0,"",1,24,"R",0,1,"","Hot","CORT",5,20
"957",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",24,"L",0,"",1,24,"R",1,1,"","Hot","CORT",3,22
"958",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",24,"R",0,"",1,24,"C",1,1,"","Cold","Control",8,17
"959",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",24,"C",1,"",1,24,"L",1,1,"","Cold","CORT",9,16
"960",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",24,"L",1,"",1,24,"R",0,1,"","Hot","CORT",1,24
"961",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",24,"C",0,"",1,24,"L",0,1,"","Cold","Control",10,15
"962",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",24,"R",0,"",1,24,"C",1,1,"","Hot","Control",1,24
"963",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",24,"L",0,"",1,24,"C",0,1,"","Cold","CORT",1,24
"964",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",24,"R",1,"",1,24,"R",0,1,"","Cold","Control",1,24
"965",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",24,"C",1,"",1,24,"L",1,1,"","Hot","CORT",1,24
"966",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",24,"L",1,"",1,24,"R",1,1,"","Hot","Control",1,24
"967",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",24,"R",1,"",1,24,"L",1,1,"","Cold","Control",1,24
"968",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",24,"C",1,"",1,24,"C",1,1,"","Hot","CORT",1,24
"969",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",24,"L",1,"",1,24,"L",1,1,"","Cold","Control",6,19
"970",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",24,"R",1,"",1,24,"C",1,1,"","Hot","Control",1,24
"971",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",24,"L",1,"",1,24,"R",1,1,"","Cold","CORT",1,24
"972",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",25,"C",1,"",1,25,"C",1,1,"","Cold","Control",8,18
"973",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",25,"L",1,"",1,25,"R",1,1,"","Hot","CORT",2,24
"974",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",25,"R",1,"",1,25,"L",1,1,"","Hot","Control",1,25
"975",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",25,"C",0,"",1,25,"R",1,1,"","Cold","CORT",1,25
"976",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",25,"C",1,"",1,25,"L",1,1,"","Cold","CORT",1,25
"977",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",25,"R",1,"",1,25,"C",1,1,"","Hot","Control",8,18
"978",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",25,"L",1,"",1,25,"R",1,1,"","Hot","CORT",1,25
"979",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",25,"L",1,"",1,25,"R",1,1,"","Cold","Control",1,25
"980",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",25,"C",1,"",1,25,"R",0,1,"","Cold","CORT",3,23
"981",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",25,"C",0,"",1,25,"L",0,1,"","Hot","Control",10,16
"982",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",25,"R",0,"",1,25,"C",1,1,"","Hot","CORT",1,25
"983",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",25,"R",1,"",1,25,"C",1,1,"","Hot","Control",1,25
"984",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",25,"C",1,"",1,25,"R",0,1,"","Cold","CORT",1,25
"985",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",25,"L",0,"",1,25,"L",1,1,"","Cold","Control",1,25
"986",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",25,"R",0,"",1,25,"L",0,1,"","Hot","CORT",7,19
"987",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",25,"L",1,"",1,25,"C",0,1,"","Cold","CORT",1,25
"988",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",25,"C",NA,"",0,25,"R",1,1,"","Hot","Control",1,25
"989",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",25,"C",1,"",1,25,"R",0,1,"","Cold","Control",1,25
"990",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",25,"R",1,"",1,25,"L",1,1,"","Hot","CORT",2,24
"991",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",25,"R",0,"",1,25,"C",1,1,"","Cold","CORT",8,18
"992",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",25,"R",1,"",1,25,"C",1,1,"","Cold","CORT",9,17
"993",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",25,"L",1,"",1,25,"L",0,1,"","Cold","Control",1,25
"994",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",25,"L",1,"",1,25,"C",1,1,"","Hot","Control",1,25
"995",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",25,"C",0,"",1,25,"R",0,1,"","Cold","Control",1,25
"996",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",25,"R",0,"",1,25,"L",1,1,"","Hot","CORT",1,25
"997",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",25,"L",0,"",1,25,"L",1,1,"","Cold","CORT",3,23
"998",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",25,"R",0,"",1,25,"C",1,1,"","Cold","Control",1,25
"999",1402,"E2","delicata","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",25,"C",1,"",1,25,"L",0,1,"","Hot","Control",1,25
"1000",2255,"E2","delicata","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",25,"L",0,"",1,25,"R",1,1,"","Hot","CORT",5,21
"1001",1172,"E4","delicata","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",25,"R",1,"",1,25,"R",1,1,"","Hot","CORT",3,23
"1002",1239,"E4","delicata","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",25,"L",1,"",1,25,"L",0,1,"","Cold","Control",8,18
"1003",2346,"E4","delicata","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",25,"C",1,"",1,25,"C",1,1,"","Cold","CORT",9,17
"1004",1230,"F1","delicata","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",25,"L",0,"",1,25,"L",1,1,"","Hot","CORT",1,25
"1005",1487,"F1","delicata","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",25,"C",0,"",1,25,"C",1,1,"","Cold","Control",10,16
"1006",2351,"F1","delicata","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",25,"R",0,"",1,25,"R",0,1,"","Hot","Control",1,25
"1007",1182,"F3","delicata","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",25,"L",0,"",1,25,"C",0,1,"","Cold","CORT",1,25
"1008",1424,"F3","delicata","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",25,"C",1,"",1,25,"L",1,1,"","Cold","Control",1,25
"1009",2486,"F3","delicata","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",25,"R",0,"",1,25,"R",0,1,"","Hot","CORT",1,25
"1010",1258,"G2","delicata","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",25,"R",1,"",1,25,"R",1,1,"","Hot","Control",1,25
"1011",1328,"G2","delicata","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",25,"C",0,"",1,25,"L",1,1,"","Cold","Control",1,25
"1012",1408,"G2","delicata","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",25,"L",1,"",1,25,"C",1,1,"","Hot","CORT",1,25
"1013",1223,"G4","delicata","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",25,"R",1,"",1,25,"R",0,1,"","Cold","Control",6,20
"1014",1334,"G4","delicata","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",25,"C",1,"",1,25,"C",1,1,"","Hot","Control",1,25
"1015",1619,"G4","delicata","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",25,"L",1,"",1,25,"L",0,1,"","Cold","CORT",1,25
"1016",1255,"A1","delicata","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",26,"C",1,"",1,26,"C",1,1,"","Cold","Control",8,19
"1017",1382,"A1","delicata","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",26,"R",0,"",0,26,"L",0,1,"","Hot","CORT",2,25
"1018",1410,"A1","delicata","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",26,"L",0,"",1,26,"R",1,1,"","Hot","Control",1,26
"1019",2073,"A1","delicata","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",26,"L",1,"",1,26,"L",1,1,"","Cold","CORT",1,26
"1020",1207,"A3","delicata","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",26,"L",1,"",1,26,"R",0,1,"","Cold","CORT",1,26
"1021",1381,"A3","delicata","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",26,"R",0,"",1,26,"C",1,1,"","Hot","Control",8,19
"1022",1401,"A3","delicata","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",26,"C",1,"",1,26,"L",0,1,"","Hot","CORT",1,26
"1023",1198,"B2","delicata","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",26,"C",1,"",1,26,"L",1,1,"","Cold","Control",1,26
"1024",1233,"B2","delicata","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",26,"R",0,"",1,26,"C",1,1,"","Cold","CORT",3,24
"1025",1240,"B2","delicata","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",26,"C",1,"",1,26,"L",0,1,"","Hot","Control",10,17
"1026",1284,"B2","delicata","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",26,"L",0,"",1,26,"R",1,1,"","Hot","CORT",1,26
"1027",1205,"B4","delicata","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",26,"C",1,"",1,26,"L",1,1,"","Hot","Control",1,26
"1028",1296,"B4","delicata","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",26,"L",1,"",1,26,"C",1,1,"","Cold","CORT",1,26
"1029",1399,"B4","delicata","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",26,"R",1,"",1,26,"R",1,1,"","Cold","Control",1,26
"1030",1202,"C2","delicata","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",26,"R",0,"",1,26,"C",1,1,"","Hot","CORT",7,20
"1031",1322,"C2","delicata","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",26,"L",1,"",1,26,"R",1,1,"","Cold","CORT",1,26
"1032",2205,"C2","delicata","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",26,"C",NA,"",0,26,"L",0,1,"","Hot","Control",1,26
"1033",1390,"C4","delicata","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",26,"L",0,"",1,26,"C",1,1,"","Cold","Control",1,26
"1034",1454,"C4","delicata","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",26,"R",1,"",1,26,"R",0,1,"","Hot","CORT",2,25
"1035",2105,"C4","delicata","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",26,"C",1,"",1,26,"L",1,1,"","Cold","CORT",8,19
"1036",1303,"D2","delicata","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",26,"C",0,"",1,26,"L",0,1,"","Cold","CORT",9,18
"1037",1531,"D2","delicata","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",26,"L",1,"",1,26,"C",0,1,"","Cold","Control",1,26
"1038",1166,"D4","delicata","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",26,"L",1,"",1,26,"L",1,1,"","Hot","Control",1,26
"1039",1192,"D4","delicata","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",26,"R",0,"",1,26,"R",1,1,"","Cold","Control",1,26
"1040",1229,"D4","delicata","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",26,"L",1,"",1,26,"L",1,1,"","Hot","CORT",1,26
"1041",1257,"D4","delicata","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",26,"C",1,"",1,26,"C",1,1,"","Cold","CORT",3,24
"1042",1174,"E2","delicata","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",26,"C",1,"",1,26,"L",0,1,"","Cold","Control",1,26
