"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso","temp","cort","first_non_na","Associative_Trial"
"2406",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",32,"L",0,"",1,32,"R",0,1,"",NA,"Hot","CORT",3,30
"2407",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",32,"R",1,"",1,32,"R",1,1,"",NA,"Cold","Control",3,30
"2408",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",32,"C",1,"",1,32,"C",1,1,"",NA,"Hot","Control",3,30
"2409",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",32,"C",1,"",1,32,"R",1,1,"",NA,"Hot","Control",3,30
"2410",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",32,"L",0,"",1,32,"L",0,1,"",NA,"Cold","Control",3,30
"2411",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",32,"R",1,"",1,32,"L",0,1,"",NA,"Hot","CORT",3,30
"2412",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",32,"C",0,"",1,32,"C",1,1,"",NA,"Cold","CORT",3,30
"2413",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",32,"R",0,"",1,32,"C",1,1,"",NA,"Cold","CORT",3,30
"2414",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",32,"L",1,"",1,32,"R",1,1,"",NA,"Cold","Control",3,30
"2415",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",32,"C",1,"",1,32,"L",1,1,"",NA,"Hot","CORT",3,30
"2416",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",32,"L",1,"",1,32,"C",1,1,"",NA,"Hot","CORT",3,30
"2417",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",32,"R",0,"",1,32,"R",0,1,"",NA,"Hot","CORT",3,30
"2418",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",32,"C",1,"",1,32,"L",1,1,"",NA,"Hot","Control",3,30
"2419",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",32,"L",0,"",1,32,"R",1,1,"",NA,"Cold","CORT",3,30
"2420",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",32,"R",1,"",1,32,"C",1,1,"",NA,"Cold","CORT",3,30
"2421",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",32,"L",1,"",1,32,"L",0,1,"",NA,"Hot","Control",3,30
"2422",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",32,"L",0,"",1,32,"L",0,0,"",NA,"Hot","Control",3,30
"2423",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",32,"C",0,"",1,32,"R",0,1,"",NA,"Cold","Control",3,30
"2424",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",32,"R",1,"",1,32,"C",1,1,"",NA,"Hot","CORT",3,30
"2425",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",32,"R",0,"",1,32,"R",1,1,"",NA,"Hot","Control",3,30
"2426",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",32,"L",1,"",1,32,"L",1,1,"",NA,"Cold","Control",3,30
"2427",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",32,"C",1,"",1,32,"C",1,1,"",NA,"Cold","CORT",3,30
"2428",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",32,"R",1,"",1,32,"L",1,1,"",NA,"Cold","Control",3,30
"2429",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",32,"L",1,"",1,32,"C",0,1,"",NA,"Hot","Control",3,30
"2430",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",32,"C",1,"",1,32,"R",1,1,"",NA,"Cold","CORT",3,30
"2431",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",33,"L",1,"",1,33,"L",0,1,"",NA,"Cold","Control",3,31
"2432",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",33,"C",1,"",1,33,"C",0,1,"",NA,"Hot","CORT",3,31
"2433",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",33,"C",1,"",1,33,"R",0,1,"",NA,"Hot","Control",3,31
"2434",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",33,"R",1,"",1,33,"R",0,1,"Shelter left for 6 min from the beginning",NA,"Cold","CORT",3,31
"2435",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",33,"L",0,"",1,33,"C",1,1,"",NA,"Hot","Control",3,31
"2436",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",33,"C",1,"",1,33,"R",0,1,"",NA,"Cold","CORT",3,31
"2437",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",33,"R",0,"",1,33,"L",1,1,"",NA,"Hot","CORT",3,31
"2438",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",33,"C",1,"",1,33,"R",1,1,"",NA,"Cold","CORT",3,31
"2439",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",33,"L",1,"",1,33,"L",0,1,"",NA,"Hot","Control",3,31
"2440",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",33,"R",1,"",1,33,"C",0,1,"",NA,"Hot","CORT",3,31
"2441",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",33,"L",0,"",1,33,"C",1,1,"",NA,"Cold","Control",3,31
"2442",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",33,"C",1,"",1,33,"L",1,1,"",NA,"Hot","CORT",3,31
"2443",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",33,"R",1,"",1,33,"R",0,1,"",NA,"Hot","Control",3,31
"2444",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",33,"L",0,"",1,33,"L",1,1,"",NA,"Hot","Control",3,31
"2445",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",33,"R",1,"",1,33,"R",1,1,"",NA,"Hot","CORT",3,31
"2446",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",33,"C",1,"",1,33,"C",1,1,"",NA,"Cold","Control",3,31
"2447",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",33,"C",1,"",1,33,"L",1,1,"",NA,"Cold","CORT",3,31
"2448",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",33,"R",1,"",1,33,"C",1,1,"",NA,"Hot","Control",3,31
"2449",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",33,"L",0,"",1,33,"R",1,1,"",NA,"Hot","CORT",3,31
"2450",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",33,"L",0,"",1,33,"C",1,1,"",NA,"Cold","CORT",3,31
"2451",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",33,"R",0,"",1,33,"L",1,1,"",NA,"Cold","Control",3,31
"2452",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",33,"C",1,"",1,33,"C",1,1,"",NA,"Hot","Control",3,31
"2453",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",33,"R",1,"",1,33,"L",0,1,"",NA,"Cold","CORT",3,31
"2454",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",33,"L",0,"",1,33,"R",1,1,"",NA,"Cold","Control",3,31
"2455",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",33,"C",1,"",1,33,"C",1,1,"",NA,"Hot","Control",3,31
"2456",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",33,"L",0,"",1,33,"R",0,1,"",NA,"Cold","CORT",3,31
"2457",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",33,"R",1,"",1,33,"L",1,1,"",NA,"Hot","CORT",3,31
"2458",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",33,"C",0,"",1,33,"C",1,1,"",NA,"Hot","CORT",3,31
"2459",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",33,"L",1,"",1,33,"L",0,1,"",NA,"Cold","CORT",3,31
"2460",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",33,"R",1,"",1,33,"R",0,1,"",NA,"Hot","Control",3,31
"2461",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",33,"C",1,"",1,33,"R",0,1,"",NA,"Hot","CORT",3,31
"2462",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",33,"L",0,"",1,33,"L",1,1,"",NA,"Cold","Control",3,31
"2463",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",33,"L",0,"",1,33,"C",1,1,"",NA,"Hot","CORT",3,31
"2464",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",33,"C",1,"",1,33,"R",1,1,"",NA,"Cold","CORT",3,31
"2465",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",33,"L",1,"",1,33,"R",0,1,"",NA,"Cold","Control",3,31
"2466",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",33,"C",0,"",1,33,"L",0,1,"",NA,"Hot","CORT",3,31
"2467",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",33,"R",1,"",1,33,"C",1,1,"",NA,"Hot","Control",3,31
"2468",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",33,"R",0,"",1,33,"R",1,1,"",NA,"Cold","CORT",3,31
"2469",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",33,"C",1,"",1,33,"C",0,1,"",NA,"Cold","Control",3,31
"2470",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",33,"R",0,"",1,33,"L",0,1,"",NA,"Cold","Control",3,31
"2471",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",33,"L",0,"",1,33,"R",0,1,"",NA,"Cold","CORT",3,31
"2472",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",33,"C",1,"",1,33,"R",0,1,"",NA,"Hot","Control",3,31
"2473",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",33,"L",0,"",1,33,"L",1,1,"",NA,"Cold","Control",3,31
"2474",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",33,"R",0,"",1,33,"C",1,1,"",NA,"Hot","CORT",3,31
"2475",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",33,"C",0,"",1,33,"C",1,1,"",NA,"Cold","CORT",3,31
"2476",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",33,"C",1,"",1,33,"L",1,1,"",NA,"Cold","CORT",3,31
"2477",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",33,"L",0,"",1,33,"C",0,1,"",NA,"Hot","CORT",3,31
"2478",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",33,"L",1,"",1,33,"C",1,1,"",NA,"Cold","Control",3,31
"2479",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",33,"C",1,"",1,33,"L",0,1,"",NA,"Hot","Control",3,31
"2480",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",33,"R",1,"",1,33,"R",1,1,"",NA,"Hot","CORT",3,31
"2481",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",33,"C",1,"",1,33,"L",1,1,"",NA,"Hot","Control",3,31
"2482",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",33,"L",1,"",1,33,"R",1,1,"",NA,"Cold","Control",3,31
"2483",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",33,"R",0,"",1,33,"C",1,1,"",NA,"Cold","CORT",3,31
"2484",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",33,"L",0,"",1,33,"R",1,1,"",NA,"Hot","CORT",3,31
"2485",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",33,"R",1,"",1,33,"C",1,1,"",NA,"Cold","Control",3,31
"2486",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",33,"C",1,"",1,33,"L",0,1,"",NA,"Cold","CORT",3,31
"2487",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",33,"C",1,"",1,33,"R",0,1,"",NA,"Hot","CORT",3,31
"2488",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",33,"L",1,"",1,33,"C",1,1,"",NA,"Cold","Control",3,31
"2489",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",33,"R",1,"",1,33,"L",1,1,"",NA,"Hot","Control",3,31
"2490",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",33,"C",1,"",1,33,"R",0,1,"",NA,"Hot","Control",3,31
"2491",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",33,"L",0,"",1,33,"L",1,1,"",NA,"Cold","Control",3,31
"2492",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",33,"R",1,"",1,33,"C",1,1,"",NA,"Hot","CORT",3,31
"2493",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",33,"C",1,"",1,33,"C",1,1,"",NA,"Cold","CORT",3,31
"2494",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",33,"C",1,"",1,33,"C",1,1,"",NA,"Cold","CORT",3,31
"2495",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",33,"L",0,"",1,33,"L",1,1,"",NA,"Cold","Control",3,31
"2496",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",33,"C",1,"",1,33,"R",0,1,"",NA,"Hot","CORT",3,31
"2497",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",33,"R",0,"",1,33,"C",1,1,"",NA,"Hot","CORT",3,31
"2498",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",33,"L",0,"",1,33,"R",1,1,"",NA,"Hot","CORT",3,31
"2499",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",33,"C",1,"",1,33,"L",1,1,"",NA,"Hot","Control",3,31
"2500",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",33,"L",1,"",1,33,"R",1,1,"",NA,"Cold","CORT",3,31
"2501",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",33,"C",1,"",1,33,"L",1,1,"",NA,"Cold","CORT",3,31
"2502",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",33,"L",0,"",1,33,"C",1,1,"",NA,"Hot","Control",3,31
"2503",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",33,"R",1,"",1,33,"L",0,1,"",NA,"Hot","Control",3,31
"2504",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",33,"L",1,"",1,33,"R",1,1,"",NA,"Cold","Control",3,31
"2505",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",33,"C",1,"",1,33,"C",1,1,"",NA,"Hot","CORT",3,31
"2506",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",33,"L",1,"",1,33,"R",0,1,"",NA,"Hot","Control",3,31
"2507",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",33,"C",0,"",1,33,"L",1,1,"",NA,"Cold","Control",3,31
"2508",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",33,"R",0,"",1,33,"C",0,1,"",NA,"Cold","CORT",3,31
"2509",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",33,"L",1,"",1,33,"R",0,1,"",NA,"Cold","Control",3,31
"2510",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",33,"R",1,"",1,33,"C",0,1,"",NA,"Hot","Control",3,31
"2511",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",33,"C",0,"",1,33,"L",1,1,"",NA,"Cold","CORT",3,31
"2512",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",34,"R",0,"",1,34,"R",1,1,"",NA,"Cold","Control",3,32
"2513",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",34,"C",1,"",1,34,"C",1,1,"",NA,"Hot","CORT",3,32
"2514",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",34,"R",1,"",1,34,"L",0,1,"",NA,"Hot","Control",3,32
"2515",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",34,"R",1,"",1,34,"R",0,1,"",NA,"Cold","CORT",3,32
"2516",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",34,"R",1,"",1,34,"R",1,1,"",NA,"Hot","Control",3,32
"2517",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",34,"C",1,"",1,34,"C",0,1,"",NA,"Cold","CORT",3,32
"2518",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",34,"L",1,"",1,34,"L",1,1,"",NA,"Hot","CORT",3,32
"2519",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",34,"C",1,"",1,34,"C",1,1,"",NA,"Cold","CORT",3,32
"2520",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",34,"R",0,"",1,34,"R",0,1,"",NA,"Hot","Control",3,32
"2521",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",34,"L",1,"",1,34,"L",1,1,"",NA,"Hot","CORT",3,32
"2522",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",34,"R",1,"",1,34,"L",1,1,"",NA,"Cold","Control",3,32
"2523",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",34,"L",1,"",1,34,"R",1,1,"",NA,"Hot","CORT",3,32
"2524",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",34,"C",1,"",1,34,"C",0,1,"",NA,"Hot","Control",3,32
"2525",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",34,"R",1,"",1,34,"L",0,1,"",NA,"Hot","Control",3,32
"2526",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",34,"L",1,"",1,34,"R",1,1,"",NA,"Hot","CORT",3,32
"2527",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",34,"L",1,"",1,34,"C",1,1,"",NA,"Cold","Control",3,32
"2528",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",34,"L",1,"",1,34,"C",1,1,"",NA,"Cold","CORT",3,32
"2529",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",34,"R",1,"",1,34,"R",1,1,"",NA,"Hot","Control",3,32
"2530",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",34,"R",1,"",1,34,"L",1,1,"",NA,"Hot","CORT",3,32
"2531",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",34,"C",1,"",1,34,"R",1,1,"",NA,"Cold","CORT",3,32
"2532",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",34,"R",1,"",1,34,"C",1,1,"",NA,"Cold","Control",3,32
"2533",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",34,"R",1,"",1,34,"R",1,1,"",NA,"Hot","Control",3,32
"2534",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",34,"R",1,"",1,34,"C",0,1,"",NA,"Cold","CORT",3,32
"2535",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",34,"L",1,"",1,34,"L",1,1,"",NA,"Cold","Control",3,32
"2536",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",34,"L",0,"",1,34,"C",1,1,"",NA,"Hot","Control",3,32
"2537",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",34,"R",0,"",1,34,"R",0,1,"",NA,"Cold","CORT",3,32
"2538",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",34,"C",1,"",1,34,"L",1,1,"",NA,"Hot","CORT",3,32
"2539",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",34,"C",1,"",1,34,"R",1,1,"",NA,"Hot","CORT",3,32
"2540",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",34,"R",1,"",1,34,"C",1,1,"",NA,"Cold","CORT",3,32
"2541",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",34,"R",1,"",1,34,"L",1,1,"",NA,"Hot","Control",3,32
"2542",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",34,"C",1,"",1,34,"C",1,1,"",NA,"Hot","CORT",3,32
"2543",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",34,"L",1,"",1,34,"L",1,1,"",NA,"Cold","Control",3,32
"2544",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",34,"R",0,"",1,34,"R",0,1,"",NA,"Hot","CORT",3,32
"2545",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",34,"R",0,"",1,34,"C",1,1,"",NA,"Cold","CORT",3,32
"2546",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",34,"L",1,"",1,34,"R",1,1,"",NA,"Cold","Control",3,32
"2547",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",34,"R",0,"",1,34,"L",0,1,"",NA,"Hot","CORT",3,32
"2548",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",34,"C",1,"",1,34,"C",0,1,"",NA,"Hot","Control",3,32
"2549",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",34,"R",1,"",1,34,"C",1,1,"",NA,"Cold","CORT",3,32
"2550",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",34,"C",1,"",1,34,"R",0,1,"",NA,"Cold","Control",3,32
"2551",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",34,"C",1,"",1,34,"L",0,1,"",NA,"Cold","Control",3,32
"2552",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",34,"L",0,"",1,34,"R",1,1,"",NA,"Cold","CORT",3,32
"2553",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",34,"R",0,"",1,34,"C",1,1,"",NA,"Hot","Control",3,32
"2554",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",34,"C",1,"",1,34,"R",1,1,"",NA,"Cold","Control",3,32
"2555",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",34,"R",0,"",1,34,"L",1,1,"",NA,"Hot","CORT",3,32
"2556",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",34,"L",0,"",1,34,"R",0,1,"",NA,"Cold","CORT",3,32
"2557",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",34,"C",1,"",1,34,"R",0,1,"",NA,"Cold","CORT",3,32
"2558",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",34,"C",1,"",1,34,"C",1,1,"",NA,"Hot","CORT",3,32
